smiles,pEC50_rM1,pEC50_hM1,pEC50_hM2,pEC50_hM4,pEC50_rM4,pEC50_hM5,pKi_rM1,pKi_hM2,pKi_hM3,pIC50_hM2,pIC50_rM2,pIC50_hM3,pIC50_hM4,pIC50_hM5,pKi_hM4,pKi_hM5,pIC50_hM1,pIC50_rM1,pKi_hM1,pKi_rM2,pKi_rM3,pIC50_AChE_HouseMouse,pIC50_AChE_human,pIC50_AChE_Cow,pIC50_AChE_eel,pIC50_AChE_BrownRat,pIC50_BChE_human,pKi_AChE_eel,pKi_AChE_human,pKi_BChE_human
COc1cc2C\C(=C/c3ccc(CN4CCCCC4)cc3)\C(=O)c2cc1OC,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,7.02227639471115,
CCCCCC(=O)Nc1ccc(N2CCN(CC)CC2)c(Cl)c1,,,,,,,,,,,,,,,,,,6.30980391997149,,,,,,,,,,,,
COc1cc2CC(C(=O)Nc3cccc(Cl)c3)C(=O)c2cc1OC,,,,,,,,,,,,,,,,,,,,,,,,,6.32790214206428,,5.64975198166584,,,
CN1CC[C@]2(C)C1N(C=O)c3ccc(OC(=O)Nc4ccccc4)cc23,,,,,,,,,,,,,,,,,,,,,,,6.10768273927752,,,,,,,
Fc1cc(cc(F)c1F)N2CCC(CC2)C(=O)NCCC3CCN(Cc4ccccc4)CC3,,,,,,,,6.25963731050576,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(cc(n1)c2cccc(OCC#C)c2)c3cccc(OCC#C)c3,,,,,,,,,,,,,,,,,,,,,,,,,5.15552282425432,,,,,
CCCNC1CCc2ccc(OC(=O)N(C)CC)cc12,,,,,,,,,,,,,,,,,,,,,,,5.44369749923271,,,,,,,
Fc1cccc(c1)C2=Nn3c(SC2)nnc3c4ccncc4,,,,,,,,,,,,,,,,,,,,,,,,,4.73048705578208,,,,,
COc1ccc(cc1OC)C(O)c2nccc3cc(OC)c(OC)cc23,,,,,,,,,,,,,,,,,,,,,,,4.96940027803405,,4.97061622231479,,,,,
Nc1cc(nc2nc(cc(c12)C(F)(F)F)c3ccccc3)c4cccc(F)c4,,,,,,,,,,,,,,,,,,,,,,,5.15304467498018,,,,,,,
COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OCCCCn6cc(nn6)N(C(C)C)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,7.35654732351381,,5.20690839982342,,,
CCS(=O)(=O)N1CCC(CC1)N2CCN([C@@H](C)c3ccc(cc3)S(=O)(=O)c4ccc5OCOc5c4)[C@H](C)C2,,,,,,,,9.15490195998574,,,,,,,,,,,,,,,,,,,,,,
CN1C2CC(CC1[C@H](O)C2)OC(c3ccc(F)cc3)c4ccc(F)cc4,,,,,,,7.56863623584101,,,,,,,,,,,,,,,,,,,,,,,
O[C@@H](CNCCc1cccc(NC(=O)CCN2CCC(CC2)OC(=O)Nc3ccccc3c4ccccc4)c1)c5ccc(O)c6NC(=O)C=Cc56,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(cc1)C(=O)N2NC(=O)c3ccc(cc3C2=O)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.21467016498923,
COc1cc(\C=C\C(=O)NCCCCCCCCNc2c3CCCCc3nc4ccccc24)ccc1OCCCCCCO[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,7.96657624451305,,8.72124639904717,,,
O=C1C(=COc2cc(OCCN3CCCC3)ccc12)c4ccc(OCCN5CCCCC5)cc4,,,,,,,,,,,,,,,,,,,,,,6.14874165128092,,,,,,,,
COc1ccc(cc1OC)[C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c3ccc(CNC(C)(C(=O)OCC4CCN(C)CC4)c5ccccc5)s3,,,,,,,,,,,,7.25963731050576,,,,,,,,,,,,,,,,,,
FC(F)(F)Oc1ccc(CN2CCC(CC2)C(=O)Nc3nc(c4ccc(Cl)cc4)c(s3)c5ccc(Cl)cc5)cc1,,,,,,,,,,,,,,,,,,,,,,,5.86012091359876,,,,,,,
Cc1ccc2ccc(CNCCCCCCCCNc3c4CCCCc4nc5ccccc35)c(O)c2n1,,,,,,,,,,,,,,,,,,,,,,,9.30102999566398,7.1249387366083,,,8.69897000433602,,,
[I-].C[N+]12CCC(CC1)(CC2)OC(=O)Nc3ncsc3c4cccc(c4)C(F)(F)F,,,,,,,8.63827216398241,,,,,,,,,,,,,7.85387196432176,8.74472749489669,,,,,,,,,
Brc1ccc(cc1)C2=CC(=O)c3ccc(OCCCCCCCCN4CCCC4)cc3O2,,,,,,,,,,,,,,,,,,,,,,,,,5.66756154008439,,4.98927613460823,,,
COc1ccc(CNCCCCCCCCCNc2c3CCCCc3nc4ccccc24)cc1OC,,,,,,,,,,,,,,,,,,,,,,,,,7.60032627851896,,8.24641694110709,,,
CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4cccc(c4)[N+](=O)[O-])c5ccccc5,,,,,,,,,,,,,,,,,,,,,,,,,5.56383735295924,,,,,
Cc1sc2ncnc(N3CCC(CC3)C(=O)N4CCSCC4)c2c1C,,,,6.08618614761628,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCNC1CCCc2nc3ccccc3c(N)c12,,,,,,,,,,,,,,,,,,,,,,,,,,4.90308998699194,,,,
CCOP(=O)(OCC)Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2)C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,,,4.38090666937326,,4.67985371388895,,,
CCCCCCCNC(=O)Oc1ccc2N(C)C(N(C)Cc2c1)c3ccc(Cl)cc3,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93930215964639,,,
Nc1c2CCCCc2nc3Oc4c(C(c5ccccc5)c13)c(nn4c6ccccc6)c7occc7,,,,,,,,,,,,,,,,,,,,,,,,,7.14266750356873,,,,,
CCCSc1nsnc1OC23CCCN(CC2)C3,,,,,,,,,,,,,,,,,,8.16749108729376,,,,,,,,,,,,
Clc1ccc(cc1)C(=O)NCCC2CCN(Cc3ccccc3)CC2,,,,,,,,,,,,,,,,,,,,,,6.74472749489669,,,,,,,,
Cl.COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@H](C)N)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68277265082358,,
O\N=C\C(=O)c1ccc(OCC2CCN(Cc3ccc(F)c(F)c3)CC2)nc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79914950190892,
Cc1ccc2OC(=O)C=C(N3CCOCC3)c2c1,,,,,,,,,,,,,,,,,,,,,,,,,3.05799194697769,,,,,
NC1=C(C#N)C2(C(=O)Nc3ccc(F)cc23)C(=C4NCCCN14)[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,6.3767507096021,,,,,,,
COc1cc(NC(=O)OCCN(C)[C@@H]2CC[C@H](CC2)OC(=O)C(O)(c3cccs3)c4cccs4)c(Cl)cc1CNC[C@H](O)c5ccc(O)c6NC(=O)COc56,,,,,,,,,,,,8.76955107862173,,,,,,,,,,,,,,,,,,
O[C@H]1CCCC[C@@H]1NC(=O)C2CN(Cc3ccc(Cl)nc3)c4ccccc4O2,,5.11918640771921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(cc1)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,7.45345733652187,,,,
CCc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Br)cc3)C(=O)NN4CCCCC4,,,,,,,,6,6,,,,,,6,6,,,6,,,,,,,,,,,
[O-][N+](=O)c1ccc(cc1)C2NC(=S)N=C3C2CN(CCN4CCOCC4)CC3=Cc5cccc(c5)[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,5.040481623027,,5.28735029837279,,,
COc1ccc(\C=C\2/CN(C)C[C@]3([C@H]([C@@H]4CSCN4[C@@]35C(=O)c6cccc7cccc5c67)c8ccc(OC)cc8)C2=O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,4.90938929217159,,,,,
COc1ccc2c(c1)c(CC(=O)N[C@@H](C(C)C)C(=O)OCCC(C)(C)C)c(C)n2C(=O)c3ccc(Cl)cc3,,,,,,,,,,,,,,,,,,,,,,,,,5.48280410205003,,,,,
C(OC[n+]1ccccc1)[n+]2ccccc2,,,,,,,,,,,,,,,,,,,,,,,2.75202673363819,,,,,,,
CC(C)CCC1=CC(=O)N(O1)C(=O)N(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.09151498112135,
CCOC(=O)c1c(C)nc2nc3CCCCCc3c(N)c2c1c4ccc(C)cc4,,,,,,,,,,,,,,,,,,,,,,,4.89001670518011,,4.88605664769316,,,,,
CCN1CCC(=C(C1)C(=O)OCCc2ccccc2)c3ccccc3,,,,,,,,,,6.61261017366127,,,7.15490195998574,7.10790539730952,,,8.01772876696043,,,,,,,,,,,,,
CN1CC[C@H](COC(=O)Nc2ccccc2c3ccc(F)c(Cl)c3)C1,,,,,,,,,8.75696195131371,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1C2CCCC1C=C(CN3C4CCC3CC(C4)NC(=O)Nc5cc(F)cc(c5)C(F)(F)F)C2,,,,,,,,6.55284196865778,5.92081875395237,,,,,,,,,,6.63827216398241,,,,,,,,,,,
CN[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC[C@@H]5N=C(OC[C@@]45C)C(C)C)C[C@H]3C(=O)C[C@]12C,,,,,,,,,,,,,,,,,,,,,,,6.31425826139774,5.65247484000131,6.97469413473523,,,,,
CCCc1n[nH]c2Oc3nc4CCCCc4c(N)c3C(c5ccc(C)cc5)c12,,,,,,,,,,,,,,,,,,,,,,,,,6.92081875395237,,,,,
Fc1ccccc1C[n+]2ccc(CN3N=Nc4ccccc4C3=O)cc2,,,,,,,,,,,,,,,,,,,,,,,,,5.77469071827414,,,,,
[Br-].CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3,,,,,,,9.53760200210104,,,8.69897000433602,,8.76955107862173,,,,,8.53760200210104,,,9.10790539730952,9.74472749489669,,,,,,,,,
COc1cc2CCNC(Cc3ccc(OCCCCCCN4CCN(CC4)c5ccccc5)cc3)c2cc1OC,,,,,,,,,,,,,,,,,,,,,,,4.78701381526333,,4.76725793727926,,5.0565054840939,,,
COc1cc2OC(=CC(=O)c2c(OC)c1OC)c3cccc(OCCCCN4CCN(C)CC4)c3,,,,,,,,,,,,,,,,,,,,,,,,,5.93930215964639,6.60205999132796,,,,
O=C(Cc1ccccc1)Nc2nc(cs2)c3ccccc3,,,,,,,,,,,,,,,,,,,,,,,,,4.48878529886361,,4.51328622401751,,,
Clc1ccc2c(NCCCCCCCCCNC(=O)CCc3c[nH]c4ccccc34)c5CCCCc5nc2c1,,,,,,,,,,,,,,,,,,,,,,,8.35654732351381,8.35654732351381,,,,,,
CCOC(=O)N1CCCC(CC1)N2CCC(CC2)C3=CC=CN(CC)C3=O,,,,6.05060999335509,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CSC[C@@H]1CCCN2CCCC[C@H]12)N3c4ccccc4Sc5ccccc35,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36653154442041,,,
Oc1ccc(NC(=S)Nc2ccc(cc2)c3oc4ccccc4n3)cc1,,,,,,,,,,,,,,,,,,,,,,,,,6.05453141486818,,,,,
COc1ccc(CNCCCCCCCCNc2c3CCCCc3nc4ccccc24)cc1OC,,,,,,,,,,,,,,,,,,,,,,,,,7.94500413847086,,8.25414480482627,,,
CCCCN1Cc2cc3OCOc3cc2c4cccc(CC)c14,,,,,,,,,,,,,,,,,,,,,,,,,5.26440110030182,,,,,
CCOC(=O)N1CCCC(CC1)N2CCC(CC2)c3cccnc3OCc4onc(C)c4,,,,7.69897000433602,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CC(=O)Nc2ncc(s2)c3ccc(OCCCCCN4CCCC4)cc3)cc1OC,,,,,,,,,,,,,,,,,,,,,,,,,5.47625353318844,,,,,
CN1CCC=C(C1)c2nsnc2OCCCOCCCCC(=O)NCCCCNc3c4CCCCc4nc5ccccc35,,,,,,,,,,,,,,,,,,,,,,,,,8.05998184499234,,8.2298847052129,,,
N[C@@H](CO)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,7.82390874094432,,7.79588001734407,,,
O=C(CCCC1CCN(Cc2ccccc2)CC1)c3ccccc3,,,,,,,,,,,,,,,,,,,,,,6.27572413039921,,,,,,,,
COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OCCOc6c(OC)ccc7cc8c9cc%10OCOc%10cc9CC[n+]8cc67,,,,,,,,,,,,,,,,,,,,,,,,,6.49485002168009,,5.95467702121334,,,
Clc1ccc2c(NCCCCCCCNC(=O)Cc3c[nH]c4ccccc34)c5CCCCc5nc2c1,,,,,,,,,,,,,,,,,,,,,,,9.69897000433602,9.69897000433602,,,,,,
CC(C)NC1=Nc2sc3CN(Cc4ccccc4)CCc3c2C(=O)O1,,,,,,,,,,,,,,,,,,,,,,,,,6.13076828026902,,,,,
C[C@H]1O[C@@H](C[N+](C)(C)C)C[C@@H]1O,,,,,,,3.65757731917779,,,,,,,,,,,,,3.98129950133376,3.59859945921846,,,,,,,,,
Oc1cccc(CNCCCCCCCCNc2c3CCCCc3nc4ccccc24)c1,,,,,,,,,,,,,,,,,,,,,,,,,7.82102305270683,,8.30891850787703,,,
COc1ccc2OC(=CC(=O)c2c1)C(=O)NC3CCN(Cc4ccccc4)CC3,,,,,,,,,,,,,,,,,,,,,,,6.01322826573375,,,,,,,
Cc1ccc(cc1)C2Cc3c(S2)c(c4ccc(Br)cc4)c(C#N)c(N)c3C#N,,,,,,,,,,,,,,,,,,,,,,,,,4.61690307005091,,,,,
CN(C(=O)CCN1CCC(CC1)OC(=O)Nc2ccccc2c3ccccc3)c4cc(ccc4C)C(=O)Nc5ccc(CCNC[C@H](O)c6ccc(O)c7NC(=O)C=Cc67)cc5C,,,,,,,,,9.69897000433602,,,,,,,,,,,,,,,,,,,,,
COc1ccc(cc1)c2c3SC(Cc3c(C#N)c(N)c2C#N)c4ccccc4,,,,,,,,,,,,,,,,,,,,,,,,,5.29157909986529,,,,,
O=C(Nc1ccccc1)Nc2nc(cs2)C3=Cc4ccccc4OC3=O,,,,,,,,,,,,,,,,,,,,,,,,,4.13554825284182,,4.12697018793896,,,
Cl.Cl.Cl.CC1=C[C@H]2C[C@@H](C1)c3c(C2)nc4cc(Cl)ccc4c3NCCCCCCCNc5c6CCCCc6nc7ccccc57,,,,,,,,,,,,,,,,,,,,,,,8.88605664769316,,,,,,,
COc1cc(\C=C\C(=O)SSC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O,,,,,,,,,,,,,,,,,,,,,,,,,6.91721462968355,,4.89042145309561,,,
C[N+](=C1C=CN(Cc2cccc(c2)c3cccc(CN4C=CC(=[N+](C)c5ccccc5)C=C4)c3)C=C1)c6ccccc6,,,,,,,,,,,,,,,,,,,,,,,,6.06098022355133,,,6.39902710431325,,,
Cn1cc2c(cccc2n1)c3ccc(F)c(CN4Cc5ccc6nncn6c5C4=O)c3,,5.86966623150499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCC[C@H]1COC(=O)Nc2ccc(F)cc2c3cc(C)cc(C)c3,,,,,,,,,6.95860731484177,,,,,,,,,,,,,,,,,,,,,
COc1ccc(cc1OC)C2CN(C)C3(C(=O)Nc4ccc(Cl)cc34)C25Cc6cc(OC)c(OC)cc6C5=O,,,,,,,,,,,,,,,,,,,,,,,5.3767507096021,,,,,,,
Cc1ccccc1NC(=O)Oc2ccc3N(Cc4ccccc4)C5N(Cc6ccccc6)CC[C@@]5(C)c3c2,,,,,,,,,,,,,,,,,,,,,,,5.75448733218585,,,,,,,
CC(Cc1cccc(CNC(=O)Cc2ccc(cc2)N(C)C(=O)CCN3CCC(CC3)OC(=O)Nc4ccccc4c5ccccc5)c1C)NC[C@H](O)c6ccc(O)c7NC(=O)C=Cc67,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1[N+](C)(C)CC=C,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
COc1ccccc1CN2C3C4C5CC6C7C5C3C7C2(O)C46,,,,,,,,6.2580609222708,6.44369749923271,,,,,,6.28903688100472,6.03105031901866,,,6.50445566245355,,,,,,,,,,,
O=C1CCc2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2N1,,,,,,,,,,,,,,,,,,,,,,,,,5.22184874961636,4.86327943284359,,,,
COc1cc2CCN(Cc2cc1OC)\C=N\c3ccc4CCC(O)c4c3,,,,,,,,,,,,,,,6.52287874528034,,,,,,,,,,,,,,,
CN(Cc1ccccc1)Cc2ccc(NC(=O)\C=C\c3ccc(O)cc3)cc2,,,,,,,,,,,,,,,,,,,,,,,,,5.31425826139774,,,,,
CC1=CC2CC(C1)c3c(C2)nc4cc(Cl)ccc4c3NCCCCCCCCCNC(=O)c5cc(O)c6C(=O)c7c(O)cccc7C(=O)c6c5,,,,,,,,,,,,,,,,,,,,,,,8.44369749923271,,7.48678239993206,,,,,
COc1ccc(\C=C/2\S\C(=N\c3ccc4OC(=O)C=Cc4c3)\NC2=O)cc1,,,,,,,,,,,,,,,,,,,,,,,7.30102999566398,,,,,,,
Nc1c2CCCCc2nc3nn(cc13)c4ccccc4,,,,,,,,,,,,,,,,,,,,,,,,,,5.22112552799726,,,,
CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccc(Cl)c(Cl)c4,,,,,,,7.88605664769316,,,,,,,,,,,,,6.85078088734462,,,,,,,,,,
NC(=O)c1cc[n+](COC[n+]2ccccc2\C=N\O)cc1,,,,,,,,,,,,,,,,,,,,,,,3.17535358528165,,,,,,,
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]3CCC[N+](C)(Cc4cccc(O)c4)C3)cc1,,,,,,,,8.5003129173816,7.50003813440381,,,,,,,,,,9.5003129173816,,,,,,,,,,,
O=C1Oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc2C5=C1CCCC5,,,,,,,,,,,,,,,,,,,,,,,5.86327943284359,,6.06048074738138,,6.03151705144606,,,
CCN(CC)C(=O)Oc1ccc2C(=O)\C(=C\c3ccc(OCCN(C)C)cc3)\Oc2c1,,,,,,,,,,,,,,,,,,,,,,,,,5.26424146255626,,5.01367622294923,,,
OC[C@H]1O[C@@H](Oc2cc(O)c3C(=O)C=C(Oc3c2)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]1O,,,,,,,,,,,,,,,,,,,,,,,4.12679569072296,,,,,,,
FC1CNCCC1NC(=O)C2=CN(Cc3cccc(F)c3F)c4cccc(F)c4O2,,5.67778070526608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)cc(\C=C\c2ccc(OCC(=O)NCCCCCCN(C)Cc3ccccc3OC)cc2)c1,,,,,,,,,,,,,,,,,,,,,,,,,5.30803489723264,,,,,
C(CCc1ccccc1)CNc2c3CCCCc3nc4ccccc24,,,,,,,,,,,,,,,,,,,,,,,,,,5.85387196432176,,,,
CN1CCCC1CCOC(=O)Nc2ccc(Cl)cc2c3ccccc3,,,,,,,,,8.15614457737684,,,,,,,,,,,,,,,,,,,,,
Cn1c(SCCCN2CC[C@]3(C[C@@H]3c4ccc(cc4)C(F)(F)F)C2)nnc1c5csnn5,,,,,,,,,6.56066730616974,,,,,,,,,,6.76955107862173,,,,,,,,,,,
CCCCCCOc1nccnc1C2=CCCCNC2,,,,,,,,,,,,,,,,,,7.35654732351381,,,,,,,,,,,,
Cc1ccc(cc1)c2c3ccccc3[n+](C)c4ccccc24.F[B-](F)(F)F,,,,,,,,,,,,,,,,,,,,,,,4.38195190328791,,,,,,,
CC(C(=O)NCCCCCCNc1c2CCCCc2nc3ccccc13)c4ccc(c(F)c4)c5ccccc5,,,,,,,,,,,,,,,,,,,,,,,,,7.72124639904717,,8.43179827593301,,,
FC(F)(F)Oc1ccc(NC(=O)OC2CN(C2)C(c3ccccc3)c4ccccc4)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63827216398241,
COc1cccc(Cl)c1C(=O)N2CCC(CC2)N3CCC(Cc4ccc(SC(C)C)cc4)CC3,,,,,,,,6.6252516539899,,,,,,,,,,,,,,,,,,,,,,
OCCNc1ccnc(c1)N2CCc3ccccc3C2,,,,,,,,,,,,,,,,,,,5.21467016498923,,,,,,,,,,,
COc1cc2c(ccc3c4CCN(Cc5ccccc5)Cc4c(O)c(OC)c23)cc1O,,,,,,,,,,,,,,,,,,,,,,,,,4.97183558057553,,,,,
Brc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,,,,,,,,,,,,,,,,,,,,,,,5.00436480540245,,,,5.38721614328026,,,
CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,,,,,5.13076828026902,,,
OC1CNC(=O)c2ccc(Cl)cc12,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64569943765464,,,
C[C@H]1CCC[C@H](\C=C\[C@@H]2[C@H]3CCCC[C@@H]3C[C@H]4[C@@H]2[C@H](C)OC4=O)N1C,,,,,,,7.10237290870956,7.31875876262441,6.97881070093006,7.74472749489669,,6.47625353318844,6.94309514866353,5.9931062920521,7.95860731484177,6.30980391997149,6.26121944151563,,6.80134291304558,7.88605664769316,,,,,4.64359167296102,,,,,
Nc1c2CCCCc2nc3cc(Cl)cc(Cl)c13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7.30102999566398
CN1CC[C@@H](COC(=O)Nc2ccccc2c3ccc(F)c(F)c3)C1,,,,,,,,,8.12551818230053,,,,,,,,,,,,,,,,,,,,,
OC1=C(CCC/C/1=C\c2ccc(O)c(Br)c2)C(=O)c3ccccc3,,,,,,,,,,,,,,,,,,,,,,,,,,,5.32790214206428,,,
CCN(C)C(=O)Oc1cccc(CCN)c1,,,,,,,,,,,,,,,,,,,,,,,4.44977164694491,,,,,,,
O=C1C=C(Oc2cc(OCCCCCN3CCN(CCCNc4c5CCCCc5nc6ccccc46)CC3)ccc12)c7ccccc7,,,,,,,,,,,,,,,,,,,,,,,,,6.22621355501881,,6.37365963262496,,,
Cc1ccc(Cc2cc3C(=O)N(C=Nc3c4ccccc24)[C@H]5CCCC[C@@H]5O)cn1,,7.20065945054642,,,,,,,,,,,,,,,,,8.09691001300806,,,,,,,,,,,
C(CCCCC[n+]1cccc2ccccc12)CCCCC[n+]3cccc4ccccc34,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
Cc1cnc2sc3c(ncnc3c2c1)N4CCCC4,,,,6.79317412396815,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(Cc2ccc(NC(=O)C3=Cc4ccccc4OC3=O)cc2Cl)CC1,,,,,,,,,,,,,,,,,,,,,,,5.88578947175001,,,,,,,
Clc1ccc2nc([nH]c2c1)c3ccc(OCCN4CCOCC4)cc3,,,,,,,,,,,,,,,,,,,,,,,,,4.95663772197887,,,,,
CN1C(=O)C(=C(O)c2ccccc12)C(=O)NCC3CCN(Cc4ccccc4)CC3,,,,,,,,,,,,,,,,,,,,,,,,,6.43179827593301,,5.37059040089728,,,
CCOC(=O)CN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc4c(OC)ccc(C1)c34,,,,,,,,,,,,,,,,,,,,,,,5.05551732784983,,,,,,,
CCOC(=O)C1=C(C)Oc2nc3CCCCCc3c(N)c2C1c4cc5ccc(OC)cc5nc4Cl,,,,,,,,,,,,,,,,,,,,,,,,,5.0087739243075,,,,,
CN(Cc1ccccc1)Cc2ccc(cc2)C(=O)c3ccc(O)c(F)c3,,,,,,,,,,,,,,,,,,,,,,,5.43651891460559,,,,,,,
COc1cc(cc(OC)c1OC)C(C#N)N2CCCC2,,,,,,,,,,,,,,,,,,,,,,,3.49349496759513,,,,,,,
C[S+]([O-])c1ccc(\C=C\2/C(=C(CC(=O)NCCCNCCCNC3=CC(=O)C(=CC3=O)NCCCNCCCNC(=O)CC4=C(C)\C(=C/c5ccc(cc5)[S+](C)[O-])\c6ccc(F)cc46)c7cc(F)ccc27)C)cc1,,,,,,,,,,,,,,,,,,,,,,,5.02045162529591,,,,,,,
O=C(COc1ccc2C=CC(=O)Oc2c1)N3CCN(CC3)c4ccccc4,,,,,,,,,,,,,,,,,,,,,,,,,4.48148606012211,,4.30102999566398,,,
Nc1c2Cc3ccccc3c2nc4nc(cc(c14)C(F)(F)F)c5ccccc5,,,,,,,,,,,,,,,,,,,,,,,4.75547548842992,,,,,,,
CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(cc2)C(=O)c3ccccc3)c1,,,,,,,,,,,,,,,,,,,,,,,8.26760624017703,,,,,,,
CN1CCC=C(C1)c2nsnc2SCCCCCCCCCSc3nsnc3C4=CCCN(C)C4,,6.92081875395237,,,,,,,,,,,,,,,,,7.76955107862173,,,,,,,,,,,
C(Cc1ccccc1)Nc2ccnc(n2)N3CCSCC3,,,,,,,,,,,,,,,,,,,,,,,4.57839607313017,,4.60205999132796,,,,,
O=C(CCCCC1CCSS1)NCc2cn(CCCCOc3ccc(cc3)C4=Cc5c(OC4=O)ccc6ccccc56)nn2,,,,,,,,,,,,,,,,,,,,,,,,,5.13667713987954,,,,,
COc1ccc(cc1OC)C(C#N)N2CCCCC2,,,,,,,,,,,,,,,,,,,,,,,4.34678748622466,,,,,,,
COc1cc2CC(CC3C=CN(Cc4cccc(Cl)c4)C=C3C(=O)N)C(=O)c2cc1OC,,,,,,,,,,,,,,,,,,,,,,,5.27254007914209,,,,,,,
CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccc(cc4)[N+](=O)[O-],,,,,,,8.14874165128093,,,,,,,,,,,,,7.3767507096021,,,,,,,,,,
Cc1nc2nc3CCCCc3c(N)c2cc1C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,4.82390874094432,,,,,
Nc1c2CCN(Cc3ccccc3)c2nc4ccccc14,,,,,,,,,,,,,,,,,,,,,,,,,6.13076828026902,,5.64781748188864,,,
COc1cc2CCC(=O)c2cc1O,,,,,,,,,,,,,,,,,,,,,,,,,4.03640103740276,,3.58832979761419,,,
COc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,,,,,,,,,,,,,,,,,,,,,,,8.05551732784983,,,,,,,
[O-][N+](=O)c1ccc([N-]C(=[SH+])NCCC2CCN(Cc3ccccc3)CC2)nc1,,,,,,,,,,,,,,,,,,,,,,,,,,8.58502665202918,,,,
CN(C)CCCC1(OCc2cc(ccc12)C(=O)NNC(=O)c3ccccc3[N+](=O)[O-])c4ccc(F)cc4,,,,,,,,,,,,,,,,,,,,,,,,,3.59232022855881,,,,,
OC[C@H]1O[C@@H](Oc2cc(O)c3C(=O)C=C(Oc3c2)c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]1O,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
COc1ccc(cc1OC)[C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c3ccc(CNC(CO)(C(=O)OC[C@H]4CCN(C)C4)c5ccccc5)s3,,,,,,,,,,,,7.25963731050576,,,,,,,,,,,,,,,,,,
